,distortion
4841,48.3408197255578
4842,49.6597641953478
4843,48.7314914876316
4844,45.4730195932079
4845,48.7048935846729
4846,50.1995630994609
4847,51.2813752969181
4848,53.9339137229377
4849,47.4349948932163
4850,50.2146811134004
4851,50.360095612266
4852,50.4021303428514
4853,52.6330301294111
4854,49.3614928210763
4855,50.6858066823645
4856,50.5747488191981
4857,51.9910862254545
4858,51.712914160032
4859,48.1585654775072
4860,53.1256195832093
4861,49.4294577073503
4862,50.6233964219365
4863,48.8377314810002
4864,51.2500215274169
4865,50.2946700068283
4866,51.8347462903826
4867,53.4541168822787
4868,47.6938055653118
4869,48.8679403301423
4870,48.0007459841048
4871,52.2904024515897
4872,54.0910342908832
4873,57.4277348603752
4874,54.1205526737846
4875,49.4318539304434
4876,48.1380013339721
4877,52.2820549899523
4878,51.8518421002141
4879,52.0711509430776
4880,48.1282895158137
4881,50.5633840673829
4882,50.5002870223718
4883,51.7196918194224
4884,53.8597233568381
4885,53.1705110231959
4886,47.6753278504145
4887,50.4949556242797
4888,47.7807246123451
4889,49.8250566094119
4890,46.6284832865938
4891,49.1628246542638
4892,49.8051870767883
4893,47.3323840490463
4894,51.8743451225955
4895,50.2401918835613
4896,51.2146393314423
4897,48.9407788685901
4898,52.8061164638961
4899,48.6384346575535
4900,47.0533548731726
4901,47.6412725540542
4902,51.3317234320621
4903,51.9649851827653
4904,49.7841773697911
4905,49.4138893627173
4906,49.4866147284753
4907,50.249456494958
4908,48.0633567342504
4909,48.5473730197124
4910,53.0995149508345
4911,50.7187158014859
4912,49.2233654634735
4913,52.3567915352209
4914,49.0526199048618
4915,49.59606170546
4916,48.1811872603213
4917,49.3693410948044
4918,49.5571257934556
4919,49.5933329376509
4920,50.2966905256964
4921,49.4270764915479
4922,48.5707894106768
4923,46.4515737746989
4924,50.2277691087391
4925,48.5560001240778
4926,54.8661525656246
4927,48.7452039315903
4928,51.286678829745
4929,48.8182705957067
4930,51.742790833366
4931,48.4614713227315
4932,48.9084532854111
4933,51.371165424888
4934,49.318825735241
4935,54.5151420806664
4936,52.6357720010807
4937,49.5468961254401
4938,50.5054536076153
4939,48.3251113399626
4940,46.8068726256189
4941,48.2421562495358
4942,47.1025876773716
4943,49.1493041386622
4944,49.6389234852875
4945,53.2652182944003
4946,51.3372972121342
4947,46.2279717532536
4948,52.8790491801482
4949,47.3780353310509
4950,50.2462276804369
4951,52.5637411090371
4952,48.707053551743
4953,50.8612032730131
4954,52.2915017937929
4955,53.3113818487649
4956,49.3068496515113
4957,51.7024721271065
4958,51.9154847338958
4959,48.8124451350998
4960,49.9882597090171
4961,45.9229697889455
4962,47.0514979119973
4963,52.0886794682488
4964,46.1373359819198
4965,50.1064708615423
4966,49.3141228447433
4967,51.817542624296
4968,48.7205566857775
4969,48.7352678076659
4970,51.409819843728
4971,51.4682315566542
4972,50.5623632083368
4973,45.1410653915227
4974,50.6881180291522
4975,49.5040426071775
4976,46.8399769587365
4977,48.5049761450817
4978,51.3596894550082
4979,46.6925881514779
4980,52.5465060543844
4981,55.686493886674
4982,49.1533989346345
4983,48.3053746216111
4984,48.7004719837853
4985,47.5085782954985
4986,48.6986593048744
4987,45.7619000662924
4988,52.2414564450703
4989,49.486388958215
4990,50.6561724650134
4991,49.8023902603206
4992,49.850057552265
4993,51.7885134727082
4994,48.639710408164
4995,50.095211453418
4996,49.9382591776795
4997,47.3336262387138
4998,50.0504754082051
4999,51.8903964537049
5000,51.353745063647
5001,51.7558921734067
5002,48.7339737073025
5003,51.0427913741173
5004,50.6409947202039
5005,51.7418175192957
5006,47.67753047779
5007,48.8094769805047
5008,50.8859935444574
5009,46.0696244495326
5010,49.5082048734828
5011,47.4167507112653
5012,50.8170588987156
5013,51.033162883287
5014,50.7202458292968
5015,47.7748205730815
5016,50.9478651417919
5017,51.4185572493915
5018,51.8561877814011
5019,50.8269139953552
5020,51.7513244048566
5021,50.74862003997
5022,50.9150454833347
5023,49.0637007655861
5024,51.9590118277285
5025,48.9673477909151
5026,51.5876576166092
5027,49.0787221724066
5028,53.9556708631298
5029,50.1326685036147
5030,50.2660168638996
5031,50.0167273747958
5032,49.4330212280223
5033,48.7664492577781
5034,51.1502880862696
5035,54.9547929812617
5036,52.6843359117834
5037,50.5059516302325
5038,49.8121923287953
5039,51.118041247795
5040,51.1760179814714
5041,52.3140679042254
5042,49.9687305311266
5043,51.8509318834626
5044,46.303928603346
5045,47.628635193162
5046,49.5650799427057
5047,49.6504477727146
5048,47.4618050820346
5049,50.8592363683015
5050,48.9310206227217
5051,51.6428171079093
5052,51.6084808749276
5053,48.9373337206144
5054,51.2702635676907
5055,48.5824030801155
5056,49.989675409704
5057,50.8894604612981
5058,48.2524360584597
5059,51.8905297904649
5060,49.5685586044265
5061,48.9700602780734
5062,51.9848040634485
5063,46.783995937658
5064,48.8229605684726
5065,50.7101185012879
5066,48.8912406581835
5067,50.33867459482
5068,50.1361090293469
5069,46.199251622752
5070,50.4320457628694
5071,48.7480802916795
5072,49.1706139998228
5073,49.6559870659215
5074,49.6562536908433
5075,48.258422044292
5076,45.5004014110526
5077,46.9549835204054
5078,49.6649352378922
5079,50.1664793169781
5080,51.0900472529647
5081,51.7501851766426
5082,52.9937837737855
5083,46.4550324398304
5084,50.8236691425715
5085,46.3095210151738
5086,44.8562778085913
5087,50.3713516750465
5088,46.9606831441597
5089,48.5771363808785
5090,48.674666701783
5091,51.2827260005261
5092,49.0509334571578
5093,50.494748768265
5094,49.9726973222683
5095,49.9810042611788
5096,50.6214080705217
5097,51.6563697330124
5098,47.7415725551642
5099,52.876039866801
5100,53.2465747148154
5101,50.0090858649445
5102,51.0697107776421
5103,48.6926232296818
5104,47.3601451407651
5105,49.1788362696479
5106,53.0043260124203
5107,48.9746074042643
5108,48.0627381913782
5109,53.2731939988115
5110,47.2683966093639
5111,52.3883756785497
5112,49.4876051662649
5113,49.6038544476688
5114,48.5113821925709
5115,50.8922187089343
5116,47.6327658764507
5117,51.6059088725491
5118,48.2111878514159
5119,51.5271211699585
5120,53.49847586751
5121,48.3019100485627
5122,49.8940642351129
5123,51.2266559507642
5124,54.8814170997156
5125,49.3941926729571
5126,49.1972344966835
5127,48.5928959423027
5128,50.9585354504166
5129,48.128039854005
5130,49.3953233398909
5131,53.1257381777891
5132,48.3921610723318
5133,51.6014336893814
5134,47.4262024959982
5135,46.3963042681278
5136,48.9332891849608
5137,45.8959248900919
5138,49.6405634187065
5139,51.0371121217309
5140,44.8440312494312
5141,48.7482613950295
5142,48.5607057789864
5143,50.7470134439471
5144,50.0511730348167
5145,48.1201442267994
5146,49.9049971413481
5147,49.448017891969
5148,45.6070988531733
5149,53.1492489996983
5150,52.0325007958395
5151,50.1608117969571
5152,50.3690556304037
5153,53.5375384952754
5154,48.6250961534841
5155,47.4703574938157
5156,53.1944093900624
5157,50.8618605366875
5158,47.9519936609907
5159,51.7145663588716
5160,48.9837555559433
5161,49.6632770468056
5162,50.8936297390611
5163,51.679069909224
5164,50.6061228358499
5165,50.5582048226861
5166,51.635250317234
5167,48.8227764224948
5168,48.3852178796514
5169,48.7107718722939
5170,46.9988238788049
5171,47.3892661758077
5172,49.2151877950186
5173,45.1903587872909
5174,52.669356220247
5175,46.7036068287776
5176,51.7386534926244
5177,48.9490614011563
5178,48.049448388713
5179,45.1537962544122
5180,49.7342949987213
5181,51.4747353558502
5182,47.2273260865161
5183,47.7394220441499
5184,50.4704322296108
5185,47.5646206641379
5186,53.3279339371478
5187,52.1401559301754
5188,53.7897040721051
5189,51.0681546931926
5190,49.7783550920227
5191,52.3095794287926
5192,52.8162567524851
5193,48.8843066474477
5194,48.2334756207575
5195,46.1991677969648
5196,50.3919173219252
5197,51.3532666597799
5198,51.0894302738104
5199,51.3109498111865
5200,51.7446358659239
5201,52.51353793852
5202,48.6705435827088
5203,48.6318423790466
5204,49.2856263021061
5205,50.3638267931339
5206,49.044567358368
5207,48.8144335795101
5208,48.8167261006218
5209,53.053279471423
5210,47.421095672693
5211,50.8957764504825
5212,49.3596506820743
5213,50.6263833509704
5214,51.0806956158364
5215,46.5309034584405
5216,47.7689397918252
5217,50.7719110893797
5218,46.534688320337
5219,52.8042837400062
5220,54.0028795734532
5221,53.3321703171318
5222,49.3589205295943
5223,50.7739801199028
5224,51.4936405244468
5225,48.7929594603998
5226,49.4200481826325
5227,47.8809135925602
5228,51.3178844382584
5229,52.4610450315208
5230,50.360578917636
5231,54.2974055916671
5232,50.6499252555524
5233,50.4134725963216
5234,50.2746093195691
5235,50.0109343101621
5236,51.477923961025
5237,45.8886738757594
5238,47.6550687164042
5239,53.0255318899913
5240,52.1536647929775
5241,50.4033145537543
5242,45.2824279145024
5243,50.9069266122591
5244,53.8117755651958
5245,50.0157729023829
5246,46.926688204023
5247,49.15208789043
5248,51.3657015585976
5249,54.4660297971077
5250,51.9944423185511
5251,51.4100335366826
5252,50.7011947491593
5253,52.0272121326596
5254,49.5260584509514
5255,53.4479206985232
5256,48.6573107262867
5257,51.0714201474342
5258,44.4314046725753
5259,49.5484003877145
5260,50.1238228744735
5261,45.4449065249078
5262,47.3942813702274
5263,47.4672325994589
5264,50.2723417245401
5265,51.4457615646701
5266,46.9979254204255
5267,48.2268660014406
5268,50.2582711115784
5269,47.3145661820037
5270,53.3306330551656
5271,46.6362955382603
5272,47.8703743685928
5273,50.6700247599696
5274,48.4243587361535
5275,47.5442353739315
5276,50.1809222394649
5277,50.8273667864951
5278,50.2380380544527
5279,51.6372823613126
5280,47.8947189585962
5281,49.7769348692575
5282,51.7160710201271
5283,46.8797562745226
5284,49.4202476473226
5285,48.5865970143544
5286,48.3972321619838
5287,50.0640957454064
5288,50.2873346122644
5289,51.7309428925434
5290,50.528520340051
5291,53.1984497615152
5292,50.9206339843359
5293,49.8039798242824
5294,45.5607441773853
5295,48.4913757879717
5296,48.1690550056108
5297,51.6502515232398
5298,48.7251494791528
5299,45.5768544178159
5300,51.6571913910357
5301,49.4598397197006
5302,49.1624807882514
5303,51.2217399591765
5304,50.8188666338155
5305,50.6449532228571
5306,51.1477894769433
5307,48.2437472607999
5308,46.6888021446002
5309,51.4604996864912
5310,51.3515550443624
5311,47.5780441641594
5312,49.7747303739598
5313,50.0110897896851
5314,47.2400210268747
5315,45.4027201635255
5316,52.7730864727282
5317,48.4099497969597
5318,47.9965346490859
5319,48.6273763969207
5320,50.9553807059482
5321,48.8107056458422
5322,50.4609305314212
5323,49.8286650728488
5324,52.0912048550722
5325,47.9866840543139
5326,49.7847322267933
5327,46.9923782201991
5328,47.8332833469457
5329,51.8379330321945
5330,47.6336436346636
5331,51.0467915029245
5332,47.8696722576765
5333,50.6207726147996
5334,50.9082784729696
5335,51.4310890018458
5336,48.0977210554319
5337,47.7882438386113
5338,46.4524667883085
5339,46.6871544678188
5340,51.8818035199817
5341,50.1219616521516
5342,51.7694258358398
5343,47.8441697907078
5344,53.0226099328147
5345,50.9434053635225
5346,51.4130259994316
5347,52.5980366798886
5348,51.5836171531467
5349,48.6397429907971
5350,50.8622728259269
5351,47.2372208091316
5352,52.7463223457941
5353,49.2598672859057
5354,48.8707350911902
5355,48.6271907679506
5356,52.8510359137804
5357,53.4055255534628
5358,53.589995733238
5359,50.1050099188718
5360,48.653332564249
5361,51.7142602284575
5362,51.8144696466926
5363,48.4942143422535
5364,47.718989714906
5365,52.7380781644363
5366,52.3246381663393
5367,47.3427882693956
5368,48.4030630132005
5369,50.7272128261559
5370,49.7719585001391
5371,51.1069354706835
5372,52.379991703545
5373,49.2780873005584
5374,46.7434202214967
5375,48.5466035433632
5376,49.2185826453416
5377,48.989040083474
5378,50.2653360574835
5379,50.4480403290838
5380,49.2754360377817
5381,53.8287816282657
5382,53.0342356983204
5383,45.1167725644107
5384,49.8902323606864
5385,52.5263655416314
5386,50.6984283418912
5387,49.0237284901255
5388,51.1142566033251
5389,51.4671945180191
5390,53.974588758423
5391,50.4814140070076
5392,48.6852301907014
5393,49.9207411932953
5394,46.4033914600281
5395,47.9321103933097
5396,47.0805199605294
5397,49.2094961464671
5398,46.3142209035413
5399,52.7823197057814
5400,47.2066799883758
5401,52.4394511949115
5402,54.3976310618586
5403,50.2711017794117
5404,51.1360071367898
5405,48.165356226479
5406,48.8073954907988
5407,48.5311033227473
5408,51.4116186492682
5409,52.6709902166091
5410,49.4382848979811
5411,45.143936960572
5412,47.2494952497926
5413,50.931603601985
5414,48.5978488135953
5415,49.105177757276
5416,51.0177588287149
5417,50.6385307801408
5418,51.4629000037542
5419,51.5143874167472
5420,52.8291661427651
5421,54.5797297231603
5422,49.33367261931
5423,52.1072342123639
5424,52.9364418083286
5425,52.4605411311965
5426,49.8333905814659
5427,48.11710037169
5428,47.808398701176
5429,49.030506268526
5430,50.891099974324
5431,50.8201137697772
5432,50.3813771481727
5433,52.0929406925398
5434,46.4546072231589
5435,49.7923716523665
5436,53.6367889320072
5437,50.34129784096
5438,49.2072127094428
5439,54.6030443811513
5440,51.3604296753135
5441,47.6625718952222
5442,50.9270273867522
5443,50.6721580031494
5444,49.9106067059558
5445,48.7980711578656
5446,51.0814990721574
5447,48.5181267743335
5448,50.2472253884372
5449,50.0729580853585
5450,48.5305138354493
5451,50.2034176891679
5452,43.2927668337284
5453,51.4786367936406
5454,50.4409379301987
5455,53.4564906813783
5456,51.7488003260272
5457,47.038037216404
5458,49.9619537848117
5459,51.3971061138521
5460,47.7673117510481
5461,48.5193547074338
5462,46.9038289339677
5463,54.3101078167364
5464,49.73347873908
5465,50.4342054547882
5466,52.4930606557804
5467,49.8389413039968
5468,46.0932067141634
5469,52.0530206026984
5470,51.9063179799287
5471,52.9341765884501
5472,49.0945501324127
5473,48.6022173737932
5474,49.5491055385139
5475,51.2094910961214
5476,51.244363773707
5477,51.2465350330098
5478,52.0130940066052
5479,53.2652711074986
5480,50.3752104039015
5481,53.8465905067581
5482,50.612193780081
5483,46.1181931693726
5484,52.0856598813931
5485,52.4188298632269
5486,52.4687822804807
5487,48.7900654940578
5488,49.9057277353092
5489,49.7663504357
5490,47.7795728000567
5491,50.3299466575359
5492,52.3081681007205
5493,51.2723858480913
5494,46.2331929215051
5495,47.2821451955317
5496,51.6838397294553
5497,50.0539975477261
5498,48.3167107965794
5499,52.0354443701973
5500,51.2027178248424
5501,50.3139376018081
5502,48.6283204065233
5503,51.0830555975034
5504,52.2898217194863
5505,45.6567722312384
5506,49.1443552779368
5507,51.3530499858972
5508,51.802065792109
5509,50.364852668611
5510,51.1773891222153
5511,47.4720659221103
5512,52.1408025027353
5513,48.3674539438116
5514,49.303055456651
5515,51.8879865159856
5516,50.098245782322
5517,51.4864503935471
5518,50.3881401040569
5519,49.834086267352
5520,48.2943953448882
5521,52.0447123742133
5522,50.9382739687676
5523,49.4021101434576
5524,48.6131003899332
5525,50.7614840023799
5526,49.5566839033928
5527,51.3953042562565
5528,47.1400974522194
5529,47.3055230282114
5530,46.8411167794499
5531,50.0549177845614
5532,52.6456155292024
5533,48.4849198299064
5534,48.5142161574197
5535,50.218718911306
5536,50.8927759944155
5537,49.9290332020285
5538,50.7497531965613
5539,47.5141649228714
5540,51.7086012357659
5541,49.9362549248443
5542,49.1982668942965
5543,49.6286165269827
5544,49.0757820872186
5545,49.6501942694489
5546,50.8802749131153
5547,48.6943192760248
5548,48.8993978754299
5549,45.6943640093211
5550,52.8271186820581
5551,50.9656944345831
5552,50.825618685333
5553,49.9750090030944
5554,47.7742722114002
5555,51.1184635584152
5556,48.1051942072713
5557,49.721308339568
5558,48.4381390677414
5559,49.3921945688705
5560,51.2852840062682
5561,45.5882943898377
5562,51.6345701067094
5563,49.5428680938694
5564,49.0634825017204
5565,48.1215632897682
5566,49.8749811434385
5567,49.6402563216904
5568,56.4467837426859
5569,47.8122486373313
5570,48.8057291079704
5571,53.7160603574586
5572,47.9054977556487
5573,47.7353195928661
5574,45.8218856394554
5575,46.4782059421751
5576,51.2045385365404
5577,50.1633761752634
5578,47.2974901239635
5579,49.5965864783289
5580,50.6021697152814
5581,50.7301737892171
5582,52.9715341848778
5583,51.374888404081
5584,50.064324456329
5585,48.1640276806669
5586,50.6678063837018
5587,51.2827205911105
5588,48.2605041409299
5589,53.5435005498556
5590,47.5560137592201
5591,53.2781297950885
5592,46.1267391431099
5593,46.4139335876752
5594,53.4693864533768
5595,49.9937890474207
5596,51.2731720576736
5597,49.7964266066334
5598,49.9664615023737
5599,49.5192137723357
5600,50.7468874102927
5601,52.6568886433061
5602,50.3778069977127
5603,48.7387082061008
5604,48.7797183967981
5605,49.6920331421107
5606,47.8282605845292
5607,47.0160071729318
5608,48.4295671704204
5609,50.7603724017518
5610,50.3104701714697
5611,50.5708667987623
5612,50.4629058078037
5613,47.0981772230012
5614,49.1864444543581
5615,51.3495372250934
5616,51.3223554940651
5617,49.3501911476075
5618,53.134187094048
5619,47.8209668929532
5620,50.6849491675288
5621,52.4915722827237
5622,51.2427152581529
5623,51.243568255888
5624,49.2522453655187
5625,51.7117752988171
5626,52.71390640646
5627,46.9705862314684
5628,48.9075399488298
5629,52.5896083333443
5630,46.7182023448885
5631,49.5762041102342
5632,47.5332275492451
5633,54.8904986521474
5634,50.5321292166397
5635,49.5758424517936
5636,47.7580175084714
5637,49.1690428581783
5638,49.6005841099946
5639,49.2035214296419
5640,50.1050958966435
5641,49.7061585936277
5642,49.4774602550192
5643,52.2331684919508
5644,47.1823197617228
5645,47.3501752094331
5646,47.1062329899508
5647,50.0311913652106
5648,52.2141256780324
5649,50.8145955293508
5650,49.7002726460318
5651,46.7073849308852
5652,53.470640465933
5653,46.9648596482319
5654,48.360260331347
5655,48.9153296928608
5656,52.4081550121299
5657,50.7158002201017
5658,46.4310936202638
5659,53.8665825054734
5660,49.2210025584403
5661,50.4677915803037
5662,48.8423960814762
5663,49.9022139757459
5664,50.4764103158806
5665,49.349561655563
5666,51.228728012871
5667,49.3666376232525
5668,48.7792134027286
5669,49.3612612475779
5670,51.4875206547112
5671,48.6833035809692
5672,49.2248951192543
5673,50.0033098195234
5674,48.0351257842041
5675,50.5567039155404
5676,50.1074741990846
5677,47.2422262574262
5678,48.6390733503986
5679,50.1592629952051
5680,52.7026285829095
5681,50.8000722018491
5682,55.7489624702686
5683,50.664633845645
5684,51.4078751464001
5685,52.5832043733718
5686,50.2109756740208
5687,52.2680542325508
5688,51.501739838543
5689,50.9924733126972
5690,48.9417251876669
5691,46.921682629877
5692,49.2096877868572
5693,46.2868884527659
5694,49.4788757567734
5695,50.7717183423753
5696,50.6257611195158
5697,52.4855346680308
5698,52.8745873657743
5699,50.9160489188339
5700,48.2493781685128
5701,50.9168818939397
5702,51.192858537711
5703,46.6464649795331
5704,48.451517143469
5705,51.7329289152915
5706,47.027802401247
5707,49.6783189310596
5708,53.055727361469
5709,51.7219368348276
5710,53.252422882729
5711,51.6266985151339
5712,46.0569307962114
5713,51.7565310453298
5714,50.0162395872841
5715,48.4072058212105
5716,50.6754795562296
5717,47.8525810025098
5718,47.3894892090779
5719,48.561131213456
5720,49.6231536057135
5721,54.8552289062861
5722,51.021643902425
5723,48.8376955059952
5724,52.1767749051335
5725,52.4352997840309
5726,48.6695515418483
5727,48.1030044925186
5728,47.0976576861346
5729,49.8880505195052
5730,49.0044635590202
5731,50.0996866202852
5732,51.4145503028536
5733,45.7862009624341
5734,53.4129829082424
5735,52.7011795936924
5736,53.1403494377738
5737,47.8743672446591
5738,48.9741056053882
5739,49.5086095703729
5740,51.6740606998847
5741,50.0580009631598
5742,49.4469201914085
5743,49.6665807322011
5744,50.1109300732785
5745,52.3807334726653
5746,49.0717293068342
5747,47.6955089529916
5748,51.3768618932643
5749,47.8383498360086
5750,51.9192245365195
5751,49.2272928225781
5752,50.3149827524413
5753,49.3311575516498
5754,47.9651260789105
5755,50.106983864109
5756,49.6622282231381
5757,48.9636334523639
5758,46.6030183226882
5759,52.2334295973521
5760,52.0915148368046
5761,50.1467404486464
5762,51.4182890452336
5763,47.4036710937489
5764,51.0890397639155
5765,52.4262561859984
5766,51.7829620781347
5767,47.3593603237093
5768,48.7195470348851
5769,52.4194109180521
5770,50.0597571987739
5771,48.3606386709436
5772,47.355709699349
5773,50.9041725685557
5774,49.5161548413468
5775,52.32832442182
5776,49.3743529222318
5777,51.8315747551657
5778,49.4705606344556
5779,47.6760453517429
5780,49.8034699810662
5781,47.849172186798
5782,50.0324780500515
5783,51.5108155312901
5784,49.5112580083384
5785,52.4467587140905
5786,49.2472442896161
5787,48.8804627550596
5788,46.5722259870394
5789,47.6622939002614
5790,49.9653795127732
5791,51.4017978922972
5792,50.93607970742
5793,49.221448176314
5794,53.4162686098964
5795,48.5431473375865
5796,49.4286583621755
5797,51.9558944716059
5798,49.1716423797446
5799,52.3957014340191
5800,50.4633778278642
5801,48.4351188092293
5802,50.6551262844147
5803,48.445504526571
5804,52.3026428308999
5805,48.4575163744444
5806,47.003944117184
5807,51.376588830753
5808,48.596068567755
5809,50.1354661988737
5810,48.3850877880421
5811,49.0928722456127
5812,48.5378857177062
5813,50.9604238903269
5814,47.1334490986325
5815,51.0729785866277
5816,49.4872603271022
5817,51.2839275117727
5818,48.6284461952444
5819,50.406870827403
5820,51.9761732014127
5821,54.1302818661992
5822,48.9773359426474
5823,48.5423733257936
5824,50.5926369867415
5825,51.3938870424386
5826,49.6804853916855
5827,50.1037478267465
5828,51.1183240961095
5829,50.4970104972091
5830,46.0694524295182
5831,53.0628411942348
5832,46.3381562285843
5833,51.8079021499211
5834,50.3450959452488
5835,47.8163627499712
5836,51.0420768823485
5837,51.6641169687477
5838,48.0293836568637
5839,47.1881255982566
5840,47.7767500872191
5841,51.5224909883645
5842,50.8528228281779
5843,51.6084867900477
5844,50.2773711176743
5845,50.9164301335605
5846,53.5516856475084
5847,51.4093811184365
5848,50.1758804774942
5849,51.040140601777
5850,46.3663172508796
5851,48.6885272410113
5852,46.6889580279355
5853,52.3049315830202
5854,50.3020054768214
5855,49.7441063731035
5856,50.931662872475
5857,47.0571675896367
5858,49.6835684038111
5859,48.4120245822408
5860,50.8037633364669
5861,48.5697226616469
5862,47.8424036941463
5863,50.5530120773495
5864,48.4984317661938
5865,48.6793359019446
5866,51.1420013464732
5867,49.2287998444435
5868,52.5348562990489
5869,47.6467663314787
5870,54.0677333754965
5871,48.5007321708276
5872,49.8936849601751
5873,47.7662834164759
5874,52.1173335548068
5875,46.0805342241154
5876,50.9775093962333
5877,47.0213843872428
5878,48.2331196879721
5879,50.755402724232
5880,50.1419812402902
5881,48.0026121363012
5882,49.2067480084014
5883,50.8552503228591
5884,49.6151253261557
5885,55.6957386398769
5886,50.0402083972104
5887,49.0754308168797
5888,49.3228995291418
5889,54.41419813958
5890,51.6255687374262
5891,49.351947177944
5892,46.6937868782303
5893,49.6105130479492
5894,53.183719879897
5895,50.2177225183946
5896,51.5510699224155
5897,51.4801287935727
5898,51.3256869686954
5899,48.8658299248468
5900,49.1097198434679
5901,52.3296444892501
5902,48.1440394415171
5903,49.2317621766078
5904,50.9710554105029
5905,49.8976717975187
5906,53.2508932870939
5907,50.4841218607417
5908,49.125979159836
5909,49.7192931415191
5910,49.0071747154229
5911,51.1263779869151
5912,53.520685439518
5913,54.0689193862418
5914,50.4368704909852
5915,50.2656188738775
5916,52.7912039554618
5917,48.8975164143911
5918,47.691959357328
5919,50.0621721434206
5920,50.2837762310727
5921,49.6914945147056
5922,51.2649734567746
5923,52.1538675652777
5924,51.5556208549124
5925,51.3705996728974
5926,51.8293581701386
5927,54.8309845134341
5928,49.4112191546386
5929,52.5496897342513
5930,54.4725743508949
5931,48.8823032162355
5932,49.7068651350614
5933,50.5539516573443
5934,48.4462791115001
5935,47.0850540836318
5936,47.4836376317914
5937,50.6572027470647
5938,50.6180699747503
5939,46.2180467023244
5940,48.1807438469252
5941,46.1427768192987
5942,53.2102976496681
5943,47.7015038712772
5944,48.4571895295631
5945,49.7939858924778
5946,49.9777500593064
5947,49.8408674291703
5948,50.6316980218111
5949,48.5379669695676
5950,51.3443701708249
5951,46.5019790238294
5952,49.5065275087245
5953,50.6483854279624
5954,51.3713186588933
5955,49.6039071073246
5956,47.5053947202559
5957,53.4041240466749
5958,48.5683693919395
5959,49.283030991785
5960,50.8411839626354
5961,52.7212271362649
5962,46.6256672248586
5963,50.712214446553
5964,51.3888847489647
5965,50.7863836928515
5966,49.3318284063203
5967,49.9051221444321
5968,50.6081805407988
5969,52.4571453693079
5970,48.7718603515937
5971,49.2706484166222
5972,49.5044542750847
5973,50.5771925962847
5974,50.3733621407516
5975,47.9039389440026
5976,50.1882844632161
5977,52.1818211611865
5978,49.715234684268
5979,48.5605798626275
5980,49.1414546895835
5981,53.3179317178335
5982,52.0457171981242
5983,49.9134623867244
5984,51.1978738046582
5985,53.5517691490183
5986,50.7560450620904
5987,46.0330809046972
5988,47.5131082844407
5989,49.439011972511
5990,50.1205626531111
5991,50.2741564148037
5992,53.1687902362459
5993,49.2485909935877
5994,49.5318058127732
5995,47.230627672143
5996,48.1730045408069
5997,48.0432948774911
5998,48.0302363439683
5999,51.3509117127807
6000,52.1654156190516
6001,51.2936666170494
6002,51.4770512147591
6003,50.1915552711557
6004,50.7680398474756
6005,46.7571144337853
6006,49.2677390944919
6007,50.3376159457849
6008,50.7260584042036
6009,50.1386358629859
6010,47.4848485852181
6011,50.8583585102701
6012,45.872156843869
6013,47.1570605734942
6014,49.9788445594063
6015,51.8344730924148
6016,47.0845933331436
6017,49.6646282715928
6018,45.9516348260694
6019,48.9407451093543
6020,48.8700492638312
6021,49.0621767491765
6022,51.0978259259218
6023,46.6801470290658
6024,50.4008432150924
6025,51.256542062038
6026,50.2663950641878
6027,52.5972472061962
6028,48.4770377155472
6029,50.8211360684945
6030,52.2771037486833
6031,50.5957130513505
6032,48.4922433234661
6033,48.6271865172371
6034,52.5828801926597
6035,50.1339853025236
6036,51.4905710113802
6037,48.0419940694799
6038,48.0299614275373
6039,46.9693956351298
6040,50.2438458913045
6041,49.6299714142535
6042,51.6846358766688
6043,50.3922734501412
6044,53.5317843093908
6045,47.9352722541552
6046,49.6553756030718
6047,50.9370234941806
6048,53.898613057709
6049,50.3615311756992
6050,52.8682318543125
6051,49.705011124723
6052,49.2519042084158
6053,50.8224980419104
6054,53.7575123342281
6055,49.8393104198125
6056,48.7361549737173
6057,51.4989745034562
6058,49.7126263551307
6059,55.043730272936
6060,49.3153232933778
6061,48.067249889104
6062,46.8719264365635
6063,54.081152978654
6064,50.7371913511128
6065,48.0163168817412
6066,50.4918120916866
6067,49.476007393484
6068,46.7536934905036
6069,49.2055500166722
6070,51.9985298575987
6071,49.5605050005059
6072,51.1155842818235
6073,50.4928826281156
6074,51.9170160677788
6075,50.1329276314826
6076,47.1555087925631
6077,48.1024599055048
6078,51.8883808896747
6079,47.1207218173895
6080,51.0181006922313
6081,53.6914184734954
6082,48.6956477085329
6083,51.8232444641833
6084,49.3912693383169
6085,47.376462613262
6086,51.0807707138262
6087,49.8341183826503
6088,50.1478441982211
6089,48.6246187841181
6090,48.1019633062755
6091,52.4549618338686
6092,49.1975287633371
6093,49.6860703466677
6094,51.2827004938768
6095,52.3560710496917
6096,48.7518677012085
6097,49.3208713088119
6098,53.6909434255682
6099,50.1484500056061
6100,49.5068328207511
6101,52.4277848580597
6102,50.2808856909385
6103,53.5986249028999
6104,50.083787640185
6105,47.3298779352368
6106,50.0176709533548
6107,50.9422089009817
6108,51.5250222992426
6109,47.1598781978258
6110,50.699037672267
6111,52.56159686431
6112,50.6138569807011
6113,50.5940352964699
6114,46.8548221825657
6115,50.4562634997871
6116,50.1952154705548
6117,50.0465231503045
6118,50.938584042375
6119,47.67814547339
6120,50.0277624424128
6121,52.9391970020238
6122,50.0916890209007
6123,51.7913463773305
6124,51.2775615320771
